NERs,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01
TomHanks,,0.00015346838551258372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TomHanks &amp,,0.00015937101572460622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Abbott,,0.0001947867969967411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Fornaro,,0.00019478679699674113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Radio Host,,0.00021249468763280855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower Gateway,,0.00016527364593662877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TransPerth,,0.00012985786466449388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Compared,,8.263682296831407e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True Church,,7.673419275629159e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tugster,,0.00011214997402842646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbarumba,,0.00019478679699674113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnbull Malcolm,,0.0001912452188695276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyro Payments,,0.00019124521886952766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URTI,,0.00012041365632525791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA,,0.00017707890636067372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTAS,,0.00012395523445247144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uhlmann Cowper,,0.00015937101572460633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uncle,,0.0001593710157246063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UniSA,,0.00018888416678471866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn Darts,,0.00016527364593662877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University,,0.00016527364593662877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uof SYD,,0.00013221891674930288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urologist,,0.0001558294375973928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFS Global Bio Metric,,0.00043915568777447164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VG,,0.00046040515653775264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOA,,0.0004249893752656178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VU,,0.00010624734381640409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vic DHHS,,0.00010624734381640409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vic.,,0.00011214997402842657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vidya Krishnan,,0.00014756575530056146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villa,,0.00014756575530056146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villawood,,0.00012395523445247157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit C,,7.083156254426928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone Business,,4.55345759213158e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vtj Tech Junkie Invest,,0.00013407402910165298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORLD,,0.00013407402910165298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWIII,,0.00018298153657269635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wahun,,9.090050526514572e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeatherChannel,,0.00010860839590121314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedderburn,,8.499787505312324e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellbeing Fund,,0.00014166312508853902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westpac,,0.00011636613846558555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wfdi,,0.0001517819197377204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhatsApp,,0.0006853796909045523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhatsApp Group,,0.0006929687868914383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wills,,0.0006575530056193033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winnie Happy Organisation,,0.00012395523445247144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woolloomooloo,,0.00021249468763280858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyatt,,0.00024791046890494347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xi Jinping,,0.0002833262501770783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,0.00021249468763280858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yorkshire,,0.00017707890636067372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YouTube,,0.00014166312508853883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YouTube- Link,,0.00012395523445247138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,,0.00015937101572460627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
china,,0.0001593710157246063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
des New York Knicks,,0.00017707890636067372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iOS,,0.00013812154696132538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iran,,0.00013812154696132538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local Health Centre,,0.00013812154696132538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
our Federal Border Force,,0.00014166312508853888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the #AU,,0.00014166312508853888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the #MorrisonGovernment,,0.00015346838551258383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the #WritingCommunity,,0.00018888416678471872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the 'Imperial Model',,0.00013221891674930296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the @IHG Intercontinental,,0.00010860839590121306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the @LowyInstitute,,6.138735420503324e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the App Store,,0.00025971572932898847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Apple App Store,,0.0029595787883080695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Australian Government What’s App Group,,0.0029713840487321144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Australian Government's,,0.00279430514237144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Chinese Communist Party,,8.853945318033675e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Coronavirus Australia App,,8.853945318033675e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Czech Republic,,0.0001239552344524716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Dumb ATAR,,0.0001770789063606739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Gold Coast University Hospital,,0.00016527364593662893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Greenland Group,,0.00011805260424044911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Institute of Virology,,7.083156254426929e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Italian Red Cross,,0.00011805260424044911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Ministry of Health,,0.00012985786466449407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the National Cabinet,,0.00014166312508853904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Nepali Embassy,,0.00011805260424044911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the People of Florida,,9.68031354771682e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the People’s Republic of #China,,0.0001322189167493031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"the Right for ""Australia PM",,0.00012041365632525813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Ruby Princess,,0.0001298578646644941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Sorrento Golf Club,,8.263682296831428e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the State of Victoria,,0.00015346838551258402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Tax Payer,,0.00014756575530056154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the UK Government,,0.0015760022666100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the UN Subcommittee on the Prevention of Torture,,0.0015405864853378665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the United States,,0.0018416206261510127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the University of New South Wales,,0.0004249893752656181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Apple App Store,,0.0003718657033574158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#4corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#AmericaFirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Arts,,,7.885440322987535e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Baldivis,,,0.00011039616452182591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#CCPChina,,,0.00011039616452182591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Canada,,,0.00012091008495247609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Caravan #Industry Association of #Australia,,,0.00012091008495247609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Covid19,,,0.00013668096559845135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Covid19inSA
Australia",,,0.00012616704516780117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fourcorners,,,8.411136344520043e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#HSCBusiness Costco Australia,,,0.00017873664732105207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Jamiroquai,,,0.00017873664732105207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Liontown,,,0.00017873664732105207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Matisse,,,0.00011565312473715097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Media,,,0.00011565312473715097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OpenScience and Intl,,,0.00011039616452182588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RacingPulse,,,6.834048279922516e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Safe Australia,,,7.885440322987534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ScoMo,,,0.00012616704516780117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#SelfIsolation,,,0.00014719488602910153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Southaustralia,,,0.0001682227268904019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#YerinEleanorDuncanAHC,,,0.0001682227268904019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#auspol2020,,,0.0001577088064597517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#businessNews,,,0.00017873664732105207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#community,,,0.00013142400538312623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#coronavirus Australia,,,0.00016296576667507677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#doctorsday2020,,,0.0001419379258137764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#edtech Astrophysicist,,,0.00015770880645975168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#floorislava,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#kahele #kaheleOC1,,,0.0001261670451678011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#media,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#muellerreport,,,0.00010513920430650076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#podcast,,,0.00016822272689040184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#privateSector,,,0.00012091008495247601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#publichealth,,,0.0001261670451678011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#rmitjourno #mediawatch,,,9.462528387585054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#steeledossier,,,8.936832366052545e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#unnecessary,,,0.00013668096559845127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 Corners,,,0.00013668096559845127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@BenFordham,,,0.00014193792581377636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@EU_Commission,,,9.462528387585054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@NJTalley01,,,4.731264193792473e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@NSC_ANU's @JCarrollASPI,,,9.462528387585054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@SBS,,,0.00011039616452182581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ScottMorrisonMP,,,0.00012616704516780109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ashwilliams1 @ashwilliamsshow,,,9.462528387585054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@auspost,,,9.462528387585054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@bournetoviz,,,9.462528387585054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@choiceaustralia,,,8.411136344520036e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@danielleiwood,,,0.00014719488602910145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@dylanlscott @BenjySarlin Australia,,,0.000178736647321052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@emritchiejourno,,,0.000178736647321052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@eugenegu,,,0.00010513920430650072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@g20org,,,5.782656236857491e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@hvLiao,,,9.988224409117563e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@joshmich,,,0.00014193792581377638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@looplooks - Astrophysicist,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@newscomauHQ#AusPol,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@palkisu,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@saffronhowden,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yassmin_a,,,0.00015770880645975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,,,0.0002418201699049531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAUP,,,0.00027336193119690367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCC,,,0.00027336193119690367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACRI,,,0.0001577088064597517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT,,,0.0007149465892842113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHPPC,,,0.0006834048279922607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALRC,,,0.0007149465892842113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANZAC,,,0.001892505677517032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APS,,,0.0019240474388089823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASX,,,0.001955589200100933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUD/USD,,,0.00022079232904365317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaaaand,,,0.00022079232904365317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Wade,,,0.0001577088064597521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abbot Laboratory,,,0.00012616704516780155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abul Ghar,,,0.0001577088064597521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ace Pres Zuma,,,0.0001577088064597521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdNews Australia,,,0.0001471948860291019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Creighton,,,0.00017873664732105245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide's #DetmoldGroup,,,0.00017873664732105245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide/19 Mar,,,0.00022079232904365317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian,,,0.0001577088064597521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aga Lj,,,0.0001577088064597521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aikido Yoshinkan Sunshine Coast,,,0.00012616704516780155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Quality,,,9.462528387585102e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Finkel,,,0.00025233409033560374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Kohler,,,0.0002838758516275543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlboMP,,,0.0002733619311969041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Gyngell,,,0.0002733619311969041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amnesty Internationals,,,0.0002313062494743034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amy Remeikis,,,0.0002733619311969041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Adkins,,,0.00010513920430650123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Bolt,,,0.0002418201699049536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Hastie,,,0.003900664479771217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Park,,,0.003911178400201867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ant Treatment,,,0.0037787030027756747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anvs7u,,,8.831693161746058e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arsenal,,,0.0005929851122886692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arvind Kejriwal,,,0.00063083522583901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astronaut,,,0.00063083522583901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Au Some,,,0.00015770880645975174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auckland,,,0.00018925056775170228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Augusta National,,,0.00022079232904365282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aus Gov,,,0.00022079232904365282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aus-born,,,0.00014719488602910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aus.,,,9.988224409117573e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aus. Government,,,5.256960215324991e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AusOfficeTPE,,,6.30835225839001e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auspol Lara,,,7.885440322987537e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ausshot Dave,,,9.462528387585064e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aust Govt,,,9.462528387585064e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin_Library,,,0.00012616704516780117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia - Daily Mail,,,0.0001577088064597517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia - USA,,,0.00028387585162755385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Daily Mail,,,0.0002523340903356033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Gmsl Kk,,,0.00020502144839767752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Inc.,,,6.834048279922519e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Department of Foreign Affairs,,,6.834048279922519e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Medical Supplies,,,0.0001787366473210521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Native Products,,,0.00017347968710572704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Pathology,,,0.00017347968710572704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Television News - TV,,,5.9929346454705075e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia🇦🇺,,,0.0024728740852889217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN,,,0.0024728740852889217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BailAssangeUK,,,0.0024728740852889217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball,,,0.00010724198839263115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balmoral Beach,,,0.00010724198839263115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banks,,,0.0001261670451678015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic,,,0.0001261670451678015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bcoe,,,0.00015770880645975203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becca4Bernie Establishment,,,0.00018925056775170258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,,,0.00022079232904365312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Deacon,,,0.0001734796871057273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Bowtell,,,0.00014193792581377676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird,,,0.0001261670451678015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birdies,,,0.0001734796871057273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biz Ticky,,,0.000962023719404491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloom Energy,,,0.0009147110774665652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blot,,,0.0008831693161746148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bma Gibson,,,0.00012616704516780174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bojo,,,0.00013668096559845192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolt Australia,,,0.00012616704516780174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brat,,,9.46252838758512e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Houston,,,8.411136344520101e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Kruger,,,8.411136344520101e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Le Sands,,,7.359744301455083e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,,,7.359744301455083e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulletin,,,8.411136344520101e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BullshitQuantum,,,0.00012616704516780174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Kmart,,,0.00015770880645975228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,,,0.00018925056775170282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDY,,,0.00018925056775170282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CJ,,,0.00015770880645975228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMO Australia,,,0.00015770880645975228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNBC,,,0.00026284801076625414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSPAR 2020,,,0.00025233409033560396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSPAR Scientific Assembly,,,0.0002102784086130032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COVID-19 Training,,,7.359744301455087e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR Radio,,,9.462528387585123e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSANZ,,,0.00023130624947430357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calumino,,,0.00023130624947430357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,,,0.0002207923290436534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cancellara Sagan,,,7.885440322987598e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carmen,,,0.00011039616452182652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caz Scarpari,,,9.462528387585125e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celebrity,,,0.00011039616452182652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centennial Park,,,0.00011039616452182652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles,,,0.0001261670451678018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,,,0.00015770880645975236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Child Safety,,,0.000136680965598452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Southern Airlines,,,0.00012091008495247671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
